AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
27.182;27.177;23.106;26.714;27.233999999999998;20.966;20.966;41.79;27.85;27.169999999999998;27.188;23.106;27.383;27.508999999999997;27.508999999999997;27.508999999999997;27.508999999999997;27.508999999999997;27.508999999999997;27.508999999999997;41.79;41.79;27.181;16.779;11.0;23.106;27.319;26.986;11.0;20.966;20.966;20.966;20.966
25.277;26.171;23.111;25.473;25.095;20.493000000000002;20.493000000000002;26.635;26.635;26.79;25.009;23.111;25.175;26.79;26.79;26.79;26.79;26.79;26.79;26.79;26.635;26.635;25.182;16.134;9.737;23.111;25.118000000000002;25.439;9.737;20.493000000000002;20.493000000000002;20.493000000000002;20.493000000000002
23.228;24.593;19.594;23.557;22.946;20.993000000000002;20.993000000000002;23.32;23.32;25.538;22.817;19.594;23.061;25.538;25.538;25.538;25.538;25.538;25.538;25.538;23.32;23.32;23.107;16.442;9.407;19.594;22.973;23.488;9.407;20.993000000000002;20.993000000000002;20.993000000000002;20.993000000000002
22.647;22.631;18.939;22.91;22.601;20.977;20.977;24.991999999999997;24.991999999999997;22.637999999999998;22.624000000000002;18.939;22.548;24.32;24.32;24.32;24.32;24.32;24.32;24.32;24.991999999999997;24.991999999999997;22.627000000000002;16.309;9.3;18.939;22.527;22.758000000000003;9.3;20.977;20.977;20.977;20.977
23.541999999999998;23.524;19.391;23.829;23.490000000000002;20.991999999999997;20.991999999999997;24.125999999999998;24.125999999999998;23.532;23.517;19.391;23.426;24.3;24.3;24.3;24.3;24.3;24.3;24.3;24.125999999999998;24.125999999999998;23.52;15.666;9.2;19.391;23.408;23.669;9.2;20.991999999999997;20.991999999999997;20.991999999999997;20.991999999999997
27.194;27.083;27.194;27.193;27.198;22.202;22.202;28.037;28.037;27.144;27.189;27.194;27.195999999999998;27.194;27.194;27.194;27.194;27.194;27.194;27.194;28.037;28.037;26.839999999999996;17.666;9.3;27.194;27.197000000000003;27.192;9.3;22.202;22.202;22.202;22.202
30.105;29.153;30.229000000000003;30.174;30.314;25.967000000000002;25.967000000000002;34.819;34.819;29.570999999999998;30.399;30.229000000000003;30.243000000000002;29.570999999999998;29.570999999999998;29.570999999999998;29.570999999999998;29.570999999999998;29.570999999999998;29.570999999999998;34.819;34.819;25.381999999999998;20.173;10.504000000000001;30.229000000000003;30.276999999999997;30.139999999999997;10.504000000000001;25.967000000000002;25.967000000000002;25.967000000000002;25.967000000000002
39.622;39.622;39.622;39.622;39.622;38.671;38.671;39.622;39.622;39.622;39.622;39.622;39.622;36.515;39.622;39.622;39.622;39.622;36.515;39.622;39.622;39.622;39.622;20.36;13.627;39.622;39.622;39.622;13.627;34.46;34.46;38.671;38.671
44.492000000000004;44.492000000000004;44.492000000000004;44.492000000000004;44.492000000000004;44.355000000000004;44.355000000000004;44.355000000000004;44.355000000000004;44.492000000000004;44.492000000000004;44.492000000000004;44.492000000000004;36.515;44.492000000000004;44.492000000000004;44.492000000000004;44.492000000000004;36.515;44.492000000000004;44.355000000000004;44.355000000000004;44.492000000000004;21.101;13.627;44.492000000000004;44.492000000000004;44.492000000000004;13.627;36.402;36.402;44.355000000000004;44.355000000000004
44.532;44.532;44.532;44.532;44.532;44.532;44.532;44.532;44.532;44.532;44.532;44.532;44.532;36.515;44.532;44.532;44.532;44.532;36.515;44.532;44.532;44.532;44.532;21.351;11.15;44.532;44.532;44.532;11.15;34.571;34.571;44.532;44.532
44.591;44.591;38.56;43.975;44.591;44.591;44.591;44.591;44.591;44.591;44.591;36.805;44.696;36.515;44.591;44.332;44.591;44.332;36.515;36.515;44.591;44.591;44.589999999999996;20.488999999999997;9.622;38.56;44.637;44.591;9.622;36.368;36.368;44.591;44.591
43.56;43.56;43.56;43.56;43.56;43.56;43.56;43.56;43.56;43.56;43.56;37.098;43.56;34.708999999999996;43.56;35.5;43.56;35.5;34.708999999999996;34.708999999999996;43.56;43.56;43.56;20.688;9.622;43.56;43.56;43.56;9.622;38.363;38.363;43.56;43.56
41.805;41.805;41.805;41.805;41.805;41.805;41.805;41.805;41.805;41.805;41.805;41.805;41.805;34.708999999999996;41.805;34.708999999999996;41.805;34.708999999999996;34.708999999999996;34.708999999999996;41.805;41.805;41.805;22.485;9.804;41.805;41.805;41.805;9.804;39.779;39.779;41.805;41.805
42.426;42.426;42.426;42.426;42.426;42.426;42.426;42.426;42.426;42.426;42.426;42.426;42.426;33.566;42.426;33.566;42.426;33.566;33.566;33.566;42.426;42.426;42.426;24.124000000000002;9.804;42.426;42.426;42.426;9.804;42.426;42.426;42.426;42.426
44.638;44.638;44.638;44.638;44.638;44.638;44.638;44.638;44.638;44.638;44.638;44.522000000000006;44.638;36.515;44.638;38.435;44.638;38.435;36.515;38.435;44.638;44.638;44.638;24.487000000000002;9.75;44.638;44.638;44.638;9.75;44.638;44.638;44.638;44.638
45.07;45.07;45.07;45.07;45.07;45.07;45.07;45.07;45.07;45.07;45.07;45.07;45.07;41.3;45.07;45.07;45.07;45.07;41.3;45.07;45.07;45.07;45.07;24.706;9.804;45.07;45.07;45.07;9.804;45.07;45.07;45.07;45.07
46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005;24.405;13.0;46.004000000000005;46.004000000000005;46.004000000000005;13.0;46.004000000000005;46.004000000000005;46.004000000000005;46.004000000000005
50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;50.11;24.027;14.475999999999999;50.11;50.11;50.11;14.475999999999999;50.11;50.11;50.11;50.11
48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.687;48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.686;48.686;24.224;16.622;48.686;48.686;48.686;16.622;48.686;48.686;48.686;48.686
46.382;46.382;46.382;46.382;46.382;46.382;46.382;45.269;45.269;46.382;46.382;46.382;46.382;46.382;46.382;46.382;46.382;46.382;46.382;46.382;45.269;45.269;46.382;24.512;18.5;46.382;46.382;46.382;18.5;44.898;44.898;45.269;45.269
40.0;40.0;40.0;40.0;40.0;40.0;40.0;39.04;39.04;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;39.04;39.04;40.0;20.46;19.041999999999998;40.0;40.0;40.0;19.041999999999998;38.72;38.72;39.04;39.04
33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;33.489999999999995;20.291;16.703;33.489999999999995;33.489999999999995;33.489999999999995;16.703;32.948;32.948;32.948;32.948
29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;29.766000000000002;19.853;14.456;29.766000000000002;29.766000000000002;29.766000000000002;14.456;29.051;29.051;29.051;29.051
27.808;27.798000000000002;20.325;26.095999999999997;28.189999999999998;28.025;28.025;27.352999999999998;27.352999999999998;28.226999999999997;28.025;26.726999999999997;28.432;28.226999999999997;28.226999999999997;28.226999999999997;28.226999999999997;28.226999999999997;28.226999999999997;28.226999999999997;27.352999999999998;27.352999999999998;25.486;17.881999999999998;13.642;20.325;28.829;27.035000000000004;13.642;26.232999999999997;26.232999999999997;26.232999999999997;27.352999999999998
28.968;29.410000000000004;28.956;28.993000000000002;28.893;28.845;26.835;34.702;26.835;29.741000000000003;28.845;28.956;28.944;29.741000000000003;29.741000000000003;29.741000000000003;29.741000000000003;29.741000000000003;29.741000000000003;29.741000000000003;34.702;34.702;28.910000000000004;18.149;13.3;28.956;28.923000000000002;29.019;13.3;26.835;26.835;26.835;26.835
28.0;28.294;27.992;28.016000000000002;27.95;27.918;25.939;27.945;25.939;28.508;27.918;27.992;27.983999999999998;28.508;28.508;28.508;28.508;28.508;28.508;28.508;27.945;27.945;27.957;17.781;13.0;27.992;27.97;28.032999999999998;13.0;25.939;25.939;25.939;25.939
26.583;27.183999999999997;23.021;26.115;26.537;26.427;25.607;26.579;25.607;27.611;26.427;23.021;26.764999999999997;27.611;27.611;27.611;27.611;27.611;27.611;27.611;26.579;26.579;26.502999999999997;17.778;13.507;23.021;26.667;26.456;13.507;25.607;25.607;25.607;25.607
26.063;26.069;20.355;25.250999999999998;26.151999999999997;26.079;25.453;26.237000000000002;25.453;26.055;26.079;20.355;26.409;26.063;26.063;26.063;26.063;26.063;26.063;26.063;26.237000000000002;26.237000000000002;26.074;17.82;13.463;20.355;26.299;25.75;13.463;25.453;25.453;25.453;25.453
26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.119999999999997;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;26.762999999999998;17.932;13.147;26.762999999999998;26.762999999999998;26.762999999999998;13.147;26.119999999999997;26.119999999999997;26.119999999999997;26.119999999999997
29.0;29.0;29.0;29.0;29.0;29.0;28.304000000000002;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;19.187;13.507;29.0;29.0;29.0;13.507;28.304000000000002;28.304000000000002;28.304000000000002;28.304000000000002
33.19;32.932;29.629;32.712;33.272000000000006;33.227999999999994;33.227999999999994;35.415;35.415;33.089999999999996;33.227999999999994;29.629;33.418;29.842000000000002;32.967;32.551;33.089999999999996;32.551;29.842000000000002;29.842000000000002;35.415;35.415;32.501;20.783;13.507;29.629;33.352999999999994;33.006;13.507;33.227999999999994;33.227999999999994;33.227999999999994;33.227999999999994
43.443;43.443;43.443;43.443;43.443;43.443;43.443;43.443;43.443;43.443;43.443;34.415;43.443;34.415;43.443;43.443;43.443;43.443;34.415;34.415;43.443;43.443;43.443;21.344;14.644;43.443;43.443;43.443;14.644;43.443;43.443;43.443;43.443
47.81;47.81;47.81;47.81;47.81;47.81;47.81;47.81;47.81;47.81;47.81;47.81;47.81;38.524;47.81;47.81;47.81;47.81;38.524;38.524;47.81;47.81;47.81;23.163;15.636000000000001;47.81;47.81;47.81;15.636000000000001;47.81;47.81;47.81;47.81
47.86;47.86;47.86;47.86;47.86;47.86;47.86;47.86;47.86;47.86;47.86;47.86;47.86;37.024;47.86;47.86;47.86;47.86;37.024;37.024;47.86;47.86;47.86;24.523;15.113999999999999;47.86;47.86;47.86;15.113999999999999;47.86;47.86;47.86;47.86
47.471;47.471;47.471;47.471;47.471;47.471;47.471;47.471;47.471;47.471;47.471;47.471;47.471;32.442;47.471;45.001;47.471;45.001;32.442;32.442;47.471;47.471;47.471;23.456;14.830000000000002;47.471;47.471;47.471;14.830000000000002;47.471;47.471;47.471;47.471
48.251999999999995;48.251999999999995;47.739999999999995;48.169;48.251;48.251999999999995;48.251999999999995;48.255;48.251999999999995;48.251999999999995;48.251999999999995;46.716;48.261;30.524;48.251999999999995;48.251999999999995;48.251999999999995;48.251999999999995;30.524;30.524;48.255;48.255;48.251999999999995;24.291;14.830000000000002;47.739999999999995;48.253;48.251999999999995;14.830000000000002;48.251999999999995;48.251999999999995;48.251999999999995;48.251999999999995
44.999;44.999;44.999;44.999;44.999;44.999;44.999;44.999;44.999;44.999;44.999;44.999;44.999;30.524;44.999;32.351;44.999;32.351;30.524;30.524;44.999;44.999;44.999;24.571;14.844999999999999;44.999;44.999;44.999;14.844999999999999;44.999;44.999;44.999;44.999
45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004;30.523000000000003;45.047000000000004;32.351;45.047000000000004;32.351;30.523000000000003;30.523000000000003;45.047000000000004;45.047000000000004;45.047000000000004;25.416;14.844999999999999;45.047000000000004;45.047000000000004;45.047000000000004;14.844999999999999;45.047000000000004;45.047000000000004;45.047000000000004;45.047000000000004
46.424;46.424;46.424;46.424;46.424;46.424;46.424;46.424;46.424;46.424;46.424;46.147000000000006;46.424;31.642000000000003;46.424;46.424;46.424;46.424;31.642000000000003;31.642000000000003;46.424;46.424;46.424;25.503;14.48;46.424;46.424;46.424;14.48;46.424;46.424;46.424;46.424
45.876;45.876;45.876;45.876;45.876;45.876;45.876;45.876;45.876;45.876;45.876;45.876;45.876;33.0;45.876;43.999;45.876;43.999;33.0;33.0;45.876;45.876;45.876;25.437;14.830000000000002;45.876;45.876;45.876;14.830000000000002;45.876;45.876;45.876;45.876
47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;31.468;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996;31.468;31.468;47.839999999999996;47.839999999999996;47.839999999999996;25.567;15.104;47.839999999999996;47.839999999999996;47.839999999999996;15.104;47.839999999999996;47.839999999999996;47.839999999999996;47.839999999999996
50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;32.878;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004;32.878;32.878;50.355000000000004;50.355000000000004;50.355000000000004;24.565;17.5;50.355000000000004;50.355000000000004;50.355000000000004;17.5;50.355000000000004;50.355000000000004;50.355000000000004;50.355000000000004
49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;31.424;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996;31.424;31.424;49.519999999999996;49.519999999999996;49.519999999999996;24.041;18.006999999999998;49.519999999999996;49.519999999999996;49.519999999999996;18.006999999999998;49.519999999999996;49.519999999999996;49.519999999999996;49.519999999999996
46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;32.0;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996;32.0;32.0;46.513999999999996;46.513999999999996;46.513999999999996;23.332;18.583000000000002;46.513999999999996;46.513999999999996;46.513999999999996;18.583000000000002;46.513999999999996;46.513999999999996;46.513999999999996;46.513999999999996
41.480000000000004;41.944;36.489999999999995;40.845;41.494;41.39;41.39;41.39;41.39;42.261;41.39;36.489999999999995;41.757;31.369;42.261;42.261;42.261;42.261;31.369;31.369;41.39;41.39;41.477;21.178;18.6;36.489999999999995;41.644999999999996;41.277;18.6;41.39;41.39;41.39;41.39
34.419;34.411;30.094;33.839999999999996;34.473;34.42;34.42;34.42;34.42;34.4;34.42;30.094;34.688;30.094;34.4;34.4;34.4;34.4;30.094;30.094;34.42;34.42;34.417;20.054;18.6;30.094;34.551;34.197;18.6;34.42;34.42;34.42;34.42
31.683999999999997;31.682;29.6;31.406;31.71;31.686;31.686;30.925;30.925;31.677999999999997;31.686;29.6;31.814;29.6;31.677999999999997;31.677999999999997;31.677999999999997;31.677999999999997;29.6;29.6;30.925;30.925;31.683;19.771;15.963999999999999;29.6;31.748;31.576999999999998;15.963999999999999;30.925;30.925;30.925;30.925
31.941000000000003;28.000999999999998;24.585;25.589;27.564999999999998;27.718;27.718;26.557;26.557;30.936;27.718;24.585;25.019;25.0;30.936;30.936;30.936;30.936;25.0;25.0;26.557;26.557;27.435000000000002;18.037;13.147;24.585;25.351;29.349;13.147;26.557;26.557;26.557;26.557
29.172000000000004;29.287;17.233;27.575;29.348000000000003;29.206;28.645;29.518;28.505000000000003;29.201;29.206;17.233;29.872000000000003;29.201;29.201;29.201;29.201;29.201;29.201;29.201;29.518;29.518;29.110000000000003;19.014;15.184000000000001;17.233;29.648000000000003;28.53;15.184000000000001;28.505000000000003;28.505000000000003;28.505000000000003;28.505000000000003
29.087;29.115;13.703;26.981;29.318;29.143;28.443;29.538999999999998;28.443;29.079;29.143;0.0;29.991000000000003;27.0;29.079;27.0;29.079;27.0;27.0;27.0;29.538999999999998;29.538999999999998;29.130000000000003;18.249000000000002;13.222;13.703;29.7;28.256999999999998;13.222;28.443;28.443;28.443;28.443
28.377999999999997;28.427999999999997;1.7079999999999997;24.922;28.779000000000003;28.476;27.792;29.162;27.792;28.365;28.476;0.0;29.927999999999997;26.0;28.365;26.0;28.365;26.0;26.0;26.0;29.162;29.162;28.452999999999996;18.276;13.425999999999998;1.7079999999999997;29.444;26.939999999999998;13.425999999999998;27.792;27.792;27.792;27.792
27.379;27.407;1.074;23.949;27.774;27.48;26.820999999999998;28.156;26.820999999999998;27.330000000000002;27.48;-0.001;28.891000000000002;26.514;27.330000000000002;26.514;27.330000000000002;26.514;26.514;26.514;28.156;28.156;27.456;18.384;13.425999999999998;1.074;28.429000000000002;25.958;13.425999999999998;26.820999999999998;26.820999999999998;26.820999999999998;26.820999999999998
27.112000000000002;27.133999999999997;6.7090000000000005;24.497999999999998;27.422000000000004;27.191000000000003;27.191000000000003;27.718;27.718;27.074;27.191000000000003;0.0;28.291000000000004;26.514;27.074;26.514;27.074;26.514;26.514;26.514;27.718;27.718;27.172000000000004;19.069;12.341;6.7090000000000005;27.932;26.01;12.341;27.191000000000003;27.191000000000003;27.191000000000003;27.191000000000003
