AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IE_SEM;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
17.267;9.690999999999999;25.456;16.113999999999997;12.868;9.485;9.258;10.592;9.823;9.873999999999999;9.485;25.456;15.35;17.35;20.624000000000002;20.624000000000002;20.624000000000002;20.624000000000002;20.624000000000002;20.624000000000002;20.624000000000002;10.592;10.592;9.709999999999999;13.850999999999999;9.117;25.456;14.549000000000001;15.382;9.873999999999999;9.258;9.258;9.258;9.258
18.454;8.863;20.624000000000002;16.53;14.580000000000002;8.493;8.493;10.001000000000001;9.258;9.117;8.493;20.624000000000002;16.39;17.35;18.999000000000002;19.924;19.924;19.924;19.924;18.999000000000002;18.999000000000002;10.001000000000001;10.001000000000001;8.903;13.852;8.289;20.624000000000002;15.716;15.946000000000002;9.117;8.493;8.493;8.493;8.493
18.5;7.888;18.999000000000002;16.506;14.822;7.6530000000000005;7.6530000000000005;10.592;8.493;8.289;7.6530000000000005;18.999000000000002;16.698;16.863999999999997;18.5;18.5;18.5;18.5;18.5;18.5;18.5;10.592;10.592;7.677;14.841999999999999;7.614;18.999000000000002;16.201;15.916999999999998;8.289;7.6530000000000005;7.6530000000000005;7.6530000000000005;7.6530000000000005
18.159;7.2170000000000005;18.5;16.234;12.866999999999999;7.023999999999999;7.197;10.594;7.6530000000000005;7.614;7.023999999999999;18.5;16.472;16.5;18.5;18.5;18.5;18.5;18.5;18.5;18.5;10.594;10.594;7.023999999999999;14.916999999999998;7.795999999999999;18.5;16.092;15.556000000000001;7.614;7.197;7.197;7.197;7.197
17.966;7.511;18.5;16.127000000000002;11.946;7.3549999999999995;7.536;10.593;7.197;7.795999999999999;7.3549999999999995;18.5;15.991999999999999;16.41;18.823;18.823;18.823;18.823;18.823;18.823;18.823;10.593;10.593;7.423;14.719999999999999;8.0;18.5;15.131;15.318000000000001;7.795999999999999;7.536;7.536;7.536;7.536
18.238999999999997;8.15;19.79;17.517;12.331;7.984999999999999;8.181999999999999;9.956;7.536;8.433;7.984999999999999;19.791;17.074;16.726;19.582;19.582;19.582;19.582;19.582;19.582;19.582;9.956;9.956;8.059999999999999;14.49;9.014;19.79;15.462;16.291999999999998;8.0;8.181999999999999;8.181999999999999;8.181999999999999;8.181999999999999
19.687;8.758;23.899;18.821;12.947;8.531;8.531;10.592;8.181999999999999;9.014;8.531;23.899;18.799;18.5;21.0;21.0;21.0;21.0;21.0;21.0;21.0;10.592;10.592;8.758;14.222999999999999;11.312999999999999;23.899;16.387;17.475;9.014;8.531;8.531;8.531;8.531
19.189;11.876999999999999;25.509;20.703;12.45;9.690000000000001;9.690000000000001;11.616;8.531;11.312999999999999;9.690000000000001;25.509;25.743000000000002;22.0;22.865000000000002;22.865000000000002;22.865000000000002;22.865000000000002;22.865000000000002;22.865000000000002;22.865000000000002;11.616;11.616;14.183000000000002;15.144;12.808000000000002;25.509;19.034;18.573;11.312999999999999;9.690000000000001;9.690000000000001;9.690000000000001;9.690000000000001
17.18;13.38;26.363999999999997;21.076;16.935;9.697;9.620000000000001;10.598;9.690000000000001;12.808000000000002;9.697;26.363999999999997;25.474;19.9;20.743000000000002;20.743000000000002;20.743000000000002;20.743000000000002;20.743000000000002;20.743000000000002;20.743000000000002;10.598;10.598;15.5;14.919;14.9;26.363999999999997;23.830000000000002;19.188;12.808000000000002;9.620000000000001;9.620000000000001;9.620000000000001;9.620000000000001
17.0;12.861;25.287;21.102;17.087;9.591;9.107;10.591;9.620000000000001;12.504000000000001;9.591;25.287;25.895999999999997;19.6;20.0;20.0;20.0;20.0;20.0;20.0;20.0;10.591;10.591;14.419999999999998;14.918000000000001;15.469999999999999;25.287;23.439;19.088;14.9;9.107;9.107;9.107;9.107
16.934;11.907;25.459;18.808;17.298;8.494;8.494;9.107;9.107;11.907;8.494;25.459;20.483;16.5;18.823;18.823;18.823;18.823;18.823;18.823;18.823;9.107;9.107;12.177;13.724;13.869;25.459;21.966;17.880000000000003;15.469999999999999;8.494;8.494;8.494;8.494
13.775;11.651;20.483;16.855;13.293000000000001;7.689;7.689;8.494;8.494;10.751000000000001;7.689;20.483;20.096;16.22;18.0;18.0;18.0;18.0;18.0;18.0;18.0;8.494;8.494;12.540000000000001;10.141;11.037;20.483;19.219;15.378;13.869;7.689;7.689;7.689;7.689
12.408;12.406;20.142;13.49;13.5;7.651000000000001;7.651000000000001;7.689;7.689;11.037;7.651000000000001;20.142;14.379;13.080000000000002;17.5;17.5;17.5;17.5;17.5;17.5;17.5;7.689;7.689;12.0;10.205;10.394;20.142;15.49;13.02;11.037;7.651000000000001;7.651000000000001;7.651000000000001;7.651000000000001
9.901;9.328;14.203999999999999;10.934000000000001;10.823;6.83;6.83;7.651000000000001;7.651000000000001;10.394;6.83;17.5;10.107;15.5;17.177;17.177;17.177;17.177;17.177;17.177;17.177;7.651000000000001;7.651000000000001;9.729000000000001;9.625;8.0;14.203999999999999;9.84;10.461;10.394;6.83;6.83;6.83;6.83
11.848;7.6;14.251;14.094999999999999;11.1;2.568;4.971;6.83;6.83;8.0;2.568;21.868000000000002;15.761000000000001;13.4;15.780000000000001;15.780000000000001;15.780000000000001;15.780000000000001;15.780000000000001;15.780000000000001;15.780000000000001;6.83;6.83;13.5;8.604000000000001;7.35;14.251;17.580000000000002;13.142;8.0;4.971;4.971;4.971;4.971
10.183;7.448;15.772;12.126000000000001;10.806000000000001;3.4619999999999997;4.424;4.971;4.971;7.35;3.4619999999999997;15.780000000000001;13.507;12.698;14.780000000000001;14.780000000000001;14.780000000000001;14.780000000000001;14.780000000000001;14.780000000000001;14.780000000000001;4.971;4.971;11.72;8.099;6.590999999999999;15.772;14.597;11.238;7.35;4.424;4.424;4.424;4.424
9.527;6.8260000000000005;13.946000000000002;11.574;9.118;4.470000000000001;4.5409999999999995;4.424;4.424;6.590999999999999;4.470000000000001;15.0;12.99;12.190000000000001;14.1;14.1;14.1;14.1;14.1;14.1;14.1;4.424;4.424;9.867;7.031999999999999;4.995;13.946000000000002;14.168000000000001;10.594;6.590999999999999;4.5409999999999995;4.5409999999999995;4.5409999999999995;4.5409999999999995
7.343999999999999;4.8950000000000005;13.498;8.015;8.018;4.122999999999999;4.225;4.5409999999999995;4.5409999999999995;4.995;4.122999999999999;14.87;8.577;9.381;14.047999999999998;14.047999999999998;14.047999999999998;14.047999999999998;14.047999999999998;14.047999999999998;14.047999999999998;4.5409999999999995;4.5409999999999995;5.745;7.247;4.537;13.498;9.234;7.654000000000001;4.995;4.225;4.225;4.225;4.225
6.703;4.286;8.577;7.185;8.001000000000001;4.07;4.17;4.225;4.225;4.537;4.07;15.0;7.624;7.0;14.516;14.516;14.516;14.516;14.516;14.516;14.516;4.225;4.225;4.085;7.218999999999999;4.5;8.577;8.038;6.894;4.537;4.17;4.17;4.17;4.17
7.9670000000000005;4.25;7.624;8.153;8.001000000000001;4.068;4.168;4.17;4.17;4.5;4.068;15.5;8.075;5.397;15.0;15.0;15.0;15.0;15.0;15.0;15.0;4.17;4.17;4.102;8.044;4.8229999999999995;7.624;7.911;7.678;4.5;4.168;4.168;4.168;4.168
10.809000000000001;4.61;10.304;10.235;7.93;4.51;4.51;4.168;4.168;4.8229999999999995;4.51;25.731;9.956;6.523999999999999;16.791;16.791;16.791;16.791;16.791;16.791;16.791;4.168;4.168;4.51;9.417;5.939;10.304;9.413;9.638;4.8229999999999995;4.51;4.51;4.51;4.51
12.409;5.49;13.386000000000001;12.843;11.139;5.34;5.34;4.51;4.51;5.939;5.314;26.5;12.959;8.375;17.878;17.878;17.878;17.878;17.878;17.878;17.878;4.51;4.51;5.49;9.686;6.0649999999999995;13.386000000000001;13.105;12.026;5.939;5.34;5.34;5.34;5.34
13.907;6.0649999999999995;16.759;14.453999999999999;9.370999999999999;5.363;5.363;5.34;5.34;6.0649999999999995;5.234;26.653;12.16;12.669;18.02;18.02;18.02;18.02;18.02;18.02;18.02;5.34;5.34;7.715000000000001;9.751000000000001;6.8709999999999996;16.759;10.404;12.877;6.0649999999999995;5.363;5.363;5.363;5.363
13.907;6.968000000000001;26.212;15.151;12.440000000000001;5.689;5.689;5.363;5.363;6.8709999999999996;5.4159999999999995;26.212;14.748;18.4;17.985;17.985;17.985;17.985;17.985;17.985;17.985;5.363;5.363;10.01;9.751000000000001;5.423;26.212;14.748;13.907;6.8709999999999996;5.689;5.689;5.689;5.689
13.907;6.8;22.455000000000002;12.225;8.619;6.672;6.672;5.689;5.689;6.399;5.047;22.949;11.368;17.932;16.791;16.791;16.791;16.791;16.791;16.791;16.791;5.689;5.689;9.673;9.751000000000001;4.54;22.455000000000002;10.284;11.595;5.423;6.672;6.672;6.672;6.672
13.91;7.253;16.791;12.651;9.724;6.556;6.556;6.672;6.672;6.955;5.5009999999999994;16.791;12.223;15.1;15.0;15.6;15.0;15.6;15.0;15.0;15.0;6.672;6.672;9.92;10.211;4.54;16.791;11.522;12.062999999999999;4.54;6.556;6.556;6.556;6.556
13.654;6.827;16.279;13.346;10.838;6.539;6.539;6.556;6.556;6.764;4.891;16.279;13.309000000000001;14.661000000000001;12.591;12.591;12.591;12.591;12.591;12.591;12.591;6.556;6.556;10.497;9.751000000000001;4.5;16.279;13.145;12.591;4.54;6.539;6.539;6.539;6.539
13.854;4.6899999999999995;16.759;12.794;9.065999999999999;6.269;6.269;6.539;6.539;4.6899999999999995;2.525;16.759;12.794;13.071000000000002;11.693000000000001;12.0;11.693000000000001;12.0;11.693000000000001;11.693000000000001;11.693000000000001;6.539;6.539;9.386;10.231;4.0;16.759;12.387;12.0;4.5;6.269;6.269;6.269;6.269
13.905000000000001;5.090999999999999;16.717;14.506;9.405;4.215;6.696;7.904000000000001;7.904000000000001;4.713;1.342;16.717;13.905000000000001;11.9;13.584999999999999;13.584999999999999;13.584999999999999;13.584999999999999;13.584999999999999;13.584999999999999;13.584999999999999;7.904000000000001;7.904000000000001;9.385;10.211;3.5;16.717;13.363999999999999;13.584999999999999;4.0;6.696;6.696;6.696;6.696
16.5;3.786;20.044999999999998;18.747999999999998;7.718000000000001;1.9920000000000002;7.397;8.004999999999999;8.004999999999999;3.786;0.905;20.044999999999998;18.794;12.6;16.5;16.5;16.5;16.5;16.5;16.5;16.5;8.004999999999999;8.004999999999999;10.0;10.209999999999999;4.297;20.044999999999998;7.718000000000001;16.5;3.5;7.397;7.397;7.397;7.397
13.908000000000001;4.297;27.756999999999998;25.904000000000003;9.951;0.9039999999999999;7.590999999999999;9.887;9.887;4.297;0.9039999999999999;27.756999999999998;32.326;16.991999999999997;17.517;17.517;17.517;17.517;17.517;17.517;17.517;9.887;9.887;10.0;10.209999999999999;5.423;27.756999999999998;9.951;17.517;4.297;7.590999999999999;7.590999999999999;7.590999999999999;7.590999999999999
17.109;6.233;35.1;20.883000000000003;11.419;1.1039999999999999;7.3629999999999995;10.209999999999999;10.209999999999999;5.646;1.1039999999999999;35.1;21.003;22.3;18.271;18.271;18.271;18.271;18.271;18.271;18.271;10.209999999999999;10.209999999999999;13.425999999999998;11.286;6.45;35.1;13.99;17.85;5.423;7.3629999999999995;7.3629999999999995;7.3629999999999995;7.3629999999999995
14.555000000000001;6.856;35.718;20.088;14.121;1.369;6.9510000000000005;10.491;10.491;6.45;1.369;35.718;21.669999999999998;19.56;18.02;18.02;18.02;18.02;18.02;18.02;18.02;10.491;10.491;14.419999999999998;10.211;6.978;35.718;17.515;17.32;6.45;6.9510000000000005;6.9510000000000005;6.9510000000000005;6.9510000000000005
13.91;6.978;31.1;22.234;11.701;0.6839999999999999;6.271;10.142;10.142;6.978;0.6839999999999999;31.1;29.784;15.697;18.5;18.5;18.5;18.5;18.5;18.5;18.5;10.142;10.142;12.7;9.751000000000001;5.452;31.1;14.581999999999999;18.482;6.978;6.271;6.271;6.271;6.271
11.487;6.21;29.784;13.827000000000002;12.364;0.9029999999999999;5.1530000000000005;8.006;8.006;5.452;0.9029999999999999;35.718;15.474;9.49;18.009999999999998;18.009999999999998;18.009999999999998;18.009999999999998;18.009999999999998;18.009999999999998;18.009999999999998;8.006;8.006;14.350999999999999;9.751000000000001;4.5;29.784;17.315;12.679;5.452;5.1530000000000005;5.1530000000000005;5.1530000000000005;5.1530000000000005
7.441;4.807;16.459;9.129999999999999;10.5;0.907;4.368;7.0;7.0;4.5;0.907;32.1;9.09;5.952;17.869;17.869;17.869;17.869;17.869;17.869;17.869;7.0;7.0;9.937000000000001;9.690999999999999;4.42;16.459;9.263;8.22;4.5;4.368;4.368;4.368;4.368
10.009;4.627000000000001;13.645;10.902;11.743;0.5900000000000001;4.005;6.851999999999999;6.851999999999999;4.42;0.5900000000000001;26.487000000000002;11.743;3.6740000000000004;17.048;17.048;17.048;17.048;17.048;17.048;17.048;6.851999999999999;6.851999999999999;9.342;8.506;3.5;13.645;11.743;10.009;4.42;4.005;4.005;4.005;4.005
7.718000000000001;3.607;13.498;8.42;7.718000000000001;0.519;3.532;5.739;5.739;3.5;0.519;23.706;7.894;2.255;16.791;16.791;16.791;16.791;16.791;16.791;16.791;5.739;5.739;6.909999999999999;7.034999999999999;2.5;13.498;7.718000000000001;7.4959999999999996;3.5;3.532;3.532;3.532;3.532
2.163;2.87;13.387;2.3489999999999998;2.524;0.394;2.7399999999999998;4.005;4.005;2.5;0.394;22.678;2.436;1.4;15.559999999999999;15.559999999999999;15.559999999999999;15.559999999999999;15.559999999999999;15.559999999999999;15.559999999999999;4.005;4.005;6.0009999999999994;2.7399999999999998;1.7079999999999997;13.387;2.524;2.307;2.5;2.7399999999999998;2.7399999999999998;2.7399999999999998;2.7399999999999998
2.789;1.6620000000000001;2.431;3.016;4.586;0.17099999999999999;2.723;2.7399999999999998;2.7399999999999998;1.7079999999999997;0.17099999999999999;26.612000000000002;3.268;0.9199999999999999;14.63;14.63;14.63;14.63;14.63;14.63;14.63;2.7399999999999998;2.7399999999999998;2.94;2.723;1.394;2.431;3.3939999999999997;2.8899999999999997;1.7079999999999997;2.723;2.723;2.723;2.723
1.6809999999999998;1.498;3.192;1.862;2.112;0.41;2.428;2.723;2.723;1.394;0.41;28.5;1.9949999999999999;0.5;13.706;13.706;13.706;13.706;13.706;13.706;13.706;2.723;2.723;2.793;2.452;0.41600000000000004;3.192;2.112;1.783;1.394;2.428;2.428;2.428;2.428
0.5860000000000001;0.446;1.9809999999999999;0.682;0.542;0.265;1.3;2.428;2.428;0.41600000000000004;0.265;15.613999999999999;0.753;0.71;13.0;13.0;13.0;13.0;13.0;13.0;13.0;2.428;2.428;0.6940000000000001;2.4539999999999997;0.31;1.9809999999999999;0.833;0.637;0.41600000000000004;1.3;1.3;1.3;1.3
0.43099999999999994;0.29900000000000004;0.757;0.48;0.418;0.28700000000000003;0.798;1.3;1.3;0.31;0.28700000000000003;13.0;0.519;0.999;13.059999999999999;13.059999999999999;13.059999999999999;13.059999999999999;13.059999999999999;13.059999999999999;13.059999999999999;1.3;1.3;0.29300000000000004;2.455;0.41600000000000004;0.757;0.561;0.45599999999999996;0.31;0.798;0.798;0.798;0.798
0.471;0.409;0.521;0.479;0.5269999999999999;0.40099999999999997;0.485;0.798;0.798;0.41600000000000004;0.40099999999999997;13.059999999999999;0.489;1.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;0.798;0.798;0.40499999999999997;2.855;0.41600000000000004;0.521;0.495;0.47300000000000003;0.41600000000000004;0.485;0.485;0.485;0.485
0.9630000000000001;0.275;0.487;1.012;1.716;0.158;0.605;0.485;0.485;0.41600000000000004;0.158;13.0;1.081;2.412;14.675999999999998;14.675999999999998;14.675999999999998;14.675999999999998;14.675999999999998;14.675999999999998;14.675999999999998;0.485;0.485;0.158;2.879;0.5;0.487;1.09;0.9630000000000001;0.41600000000000004;0.605;0.605;0.605;0.605
4.276;0.29100000000000004;1.081;3.655;4.421;0.174;1.009;0.605;0.605;0.5;0.174;14.675999999999998;3.907;6.086;14.84;14.84;14.84;14.84;14.84;14.84;14.84;0.605;0.605;0.181;4.175;1.6179999999999999;1.081;3.7350000000000003;3.493;0.5;1.009;1.009;1.009;1.009
11.201;1.238;3.7560000000000002;9.308;10.0;0.908;1.403;1.009;1.009;1.6179999999999999;0.908;14.84;9.849;10.509;14.84;14.84;14.84;14.84;14.84;14.84;14.84;1.009;1.009;1.1199999999999999;5.867;2.673;3.7560000000000002;9.302;8.949;1.6179999999999999;1.403;1.403;1.403;1.403
11.808;2.346;9.482;11.006;13.857;1.0310000000000001;1.907;1.403;1.403;2.673;1.0310000000000001;14.84;11.808;13.913999999999998;14.9;14.9;14.9;14.9;14.9;14.9;14.9;1.403;1.403;3.7399999999999998;8.724;3.1100000000000003;9.482;11.664;10.433;2.673;1.907;1.907;1.907;1.907
10.844;2.6239999999999997;11.808;12.278;15.5;0.901;1.783;1.907;1.907;3.149;0.901;14.9;13.934000000000001;15.958000000000002;14.84;14.84;14.84;14.84;14.84;14.84;14.84;1.907;1.907;3.886;8.726;2.461;11.808;15.213;11.385;3.1100000000000003;1.783;1.783;1.783;1.783
11.718;3.846;13.39;13.341999999999999;14.5;0.8029999999999999;1.17;1.783;1.783;3.9770000000000003;0.8029999999999999;14.84;14.85;14.944999999999999;14.133000000000001;14.133000000000001;14.133000000000001;14.133000000000001;14.133000000000001;14.133000000000001;14.133000000000001;1.783;1.783;7.49;9.363;2.3;13.39;16.399;12.479000000000001;2.461;1.17;1.17;1.17;1.17
11.264;3.886;14.133000000000001;12.647;15.409;0.6759999999999999;0.693;1.17;1.17;3.941;0.6759999999999999;14.133000000000001;14.121;16.68;14.4;14.4;14.4;14.4;5.0;14.4;14.4;1.17;1.17;8.0;9.363;2.194;14.133000000000001;15.409;11.856;2.3;0.693;0.693;0.693;0.693
9.043000000000001;2.863;13.388;10.214;12.5;0.041999999999999996;0.604;0.693;0.693;2.863;0.041999999999999996;15.816999999999998;11.442;17.4;9.47;12.59;9.47;12.59;5.0;9.47;9.47;0.693;0.693;6.501;9.519;1.923;13.388;12.5;9.49;2.194;0.604;0.604;0.604;0.604
11.208;3.402;11.442;12.985;11.433;0.028999999999999998;0.609;0.604;0.604;3.402;0.028999999999999998;15.428999999999998;13.642;18.022;9.05;12.99;9.05;12.99;4.92;9.05;9.05;0.604;0.604;8.015;9.526;1.5;11.442;14.356;12.181999999999999;1.923;0.609;0.609;0.609;0.609
12.0;3.6990000000000003;13.39;14.404;12.0;0.08199999999999999;1.9100000000000001;0.609;0.609;3.696;0.032;21.628;16.466;16.305;14.98;14.98;14.98;14.98;5.0;14.98;14.98;0.609;0.609;8.602;9.520999999999999;1.9929999999999999;13.39;16.466;13.093;1.5;1.9100000000000001;1.9100000000000001;1.9100000000000001;1.9100000000000001
13.007;2.291;16.316;18.006;11.842;1.369;2.743;1.9100000000000001;1.9100000000000001;2.291;0.046;22.98;19.115000000000002;20.5;16.311;16.311;16.311;16.311;16.311;16.311;16.311;1.9100000000000001;1.9100000000000001;9.5;8.961;3.0;16.316;14.391;16.311;1.9929999999999999;2.743;2.743;2.743;2.743
14.991999999999999;5.984;19.115000000000002;17.7;14.559999999999999;3.09;3.09;2.743;2.743;5.393;0.125;25.05;20.358;26.124000000000002;16.791;16.791;16.791;16.791;16.791;16.791;16.791;2.743;2.743;13.963999999999999;9.528;3.56;19.115000000000002;20.584;16.092;3.0;3.09;3.09;3.09;3.09
13.418000000000001;8.763;20.634999999999998;15.538;14.0;2.695;2.761;3.09;3.09;7.7909999999999995;2.695;26.970999999999997;17.425;24.527;16.936;16.936;16.936;16.936;16.936;16.936;16.936;3.09;3.09;17.46;9.522;4.0;20.634999999999998;18.943;14.533000000000001;3.56;2.761;2.761;2.761;2.761
13.003;9.405;17.083000000000002;13.715;15.5;2.527;2.59;2.761;2.761;8.01;2.527;26.654000000000003;14.808000000000002;21.227;16.951;16.951;16.951;16.951;16.951;16.951;16.951;2.761;2.761;19.77;9.528;5.056;17.083000000000002;15.5;13.081;4.0;2.59;2.59;2.59;2.59
12.565000000000001;8.648;14.447;12.668000000000001;14.312000000000001;1.217;1.247;2.59;2.59;6.981999999999999;1.217;27.568;13.709999999999999;18.609;16.791;16.791;16.791;16.791;16.791;16.791;16.791;2.59;2.59;19.990000000000002;9.512;4.128;14.447;14.312000000000001;12.087;5.056;1.247;1.247;1.247;1.247
11.649;7.7700000000000005;13.388;10.312000000000001;11.649;1.969;2.0789999999999997;1.247;1.247;6.326;1.969;28.403;10.616;17.086000000000002;16.412;16.412;16.412;16.412;16.412;16.412;16.412;1.247;1.247;16.834;9.149;3.45;13.388;10.184000000000001;10.128;4.128;2.0789999999999997;2.0789999999999997;2.0789999999999997;2.0789999999999997
11.802;8.443999999999999;10.318000000000001;11.347;11.802;3.214;3.104;2.0789999999999997;2.0789999999999997;7.312;3.214;26.536;11.802;16.067;14.84;14.84;14.84;14.84;14.84;14.84;14.84;2.0789999999999997;2.0789999999999997;16.0;8.242;2.3;10.318000000000001;11.802;11.109;3.45;3.104;3.104;3.104;3.104
